id_etudiant,id_competence,score
ETU_0289,MED_C07,0
ETU_0289,MED_C08,1
ETU_0289,MED_C09,1
ETU_0289,MED_C10,1
ETU_0289,MED_C11,1
ETU_0289,MED_C12,1
ETU_0289,MED_C13,0
ETU_0289,MED_C14,1
ETU_0290,PHA_C01,1
ETU_0290,PHA_C02,0
ETU_0290,PHA_C03,0
ETU_0290,PHA_C04,1
ETU_0290,PHA_C05,1
ETU_0290,PHA_C06,0
ETU_0290,PHA_C07,2
ETU_0290,PHA_C08,2
ETU_0290,PHA_C09,1
ETU_0290,PHA_C10,0
ETU_0291,MED_C01,1
ETU_0291,MED_C02,1
ETU_0291,MED_C03,0
ETU_0291,MED_C04,0
ETU_0291,MED_C05,1
ETU_0291,MED_C06,0
ETU_0291,MED_C07,0
ETU_0291,MED_C08,0
ETU_0291,MED_C09,0
ETU_0291,MED_C10,0
ETU_0291,MED_C11,0
ETU_0291,MED_C12,1
ETU_0291,MED_C13,0
ETU_0291,MED_C14,0
ETU_0292,MED_C01,0
ETU_0292,MED_C02,0
ETU_0292,MED_C03,0
ETU_0292,MED_C04,0
ETU_0292,MED_C05,0
ETU_0292,MED_C06,1
ETU_0292,MED_C07,0
ETU_0292,MED_C08,0
ETU_0292,MED_C09,0
ETU_0292,MED_C10,1
ETU_0292,MED_C11,0
ETU_0292,MED_C12,0
ETU_0292,MED_C13,0
ETU_0292,MED_C14,2
ETU_0293,MAI_C01,0
ETU_0293,MAI_C02,0
ETU_0293,MAI_C03,0
ETU_0293,MAI_C04,0
ETU_0293,MAI_C05,0
ETU_0293,MAI_C06,0
ETU_0293,MAI_C07,0
ETU_0293,MAI_C08,0
ETU_0293,MAI_C09,0
ETU_0293,MAI_C10,0
ETU_0293,MAI_C11,0
ETU_0293,MAI_C12,0
ETU_0294,MED_C01,1
ETU_0294,MED_C02,0
ETU_0294,MED_C03,0
ETU_0294,MED_C04,0
ETU_0294,MED_C05,1
ETU_0294,MED_C06,1
ETU_0294,MED_C07,1
ETU_0294,MED_C08,0
ETU_0294,MED_C09,0
ETU_0294,MED_C10,0
ETU_0294,MED_C11,0
ETU_0294,MED_C12,1
ETU_0294,MED_C13,1
ETU_0294,MED_C14,0
ETU_0295,MED_C01,0
ETU_0295,MED_C02,0
ETU_0295,MED_C03,1
ETU_0295,MED_C04,1
ETU_0295,MED_C05,0
ETU_0295,MED_C06,0
ETU_0295,MED_C07,2
ETU_0295,MED_C08,1
ETU_0295,MED_C09,0
ETU_0295,MED_C10,0
ETU_0295,MED_C11,0
ETU_0295,MED_C12,0
ETU_0295,MED_C13,0
ETU_0295,MED_C14,1
ETU_0296,PHA_C01,1
ETU_0296,PHA_C02,0
ETU_0296,PHA_C03,0
ETU_0296,PHA_C04,0
ETU_0296,PHA_C05,1
ETU_0296,PHA_C06,3
ETU_0296,PHA_C07,0
ETU_0296,PHA_C08,0
ETU_0296,PHA_C09,0
ETU_0296,PHA_C10,0
ETU_0297,MAI_C01,0
ETU_0297,MAI_C02,1
ETU_0297,MAI_C03,0
ETU_0297,MAI_C04,1
ETU_0297,MAI_C05,1
ETU_0297,MAI_C06,0
ETU_0297,MAI_C07,0
ETU_0297,MAI_C08,1
ETU_0297,MAI_C09,0
ETU_0297,MAI_C10,1
ETU_0297,MAI_C11,2
ETU_0297,MAI_C12,0
ETU_0298,MED_C01,0
ETU_0298,MED_C02,0
ETU_0298,MED_C03,1
ETU_0298,MED_C04,1
ETU_0298,MED_C05,2
ETU_0298,MED_C06,0
ETU_0298,MED_C07,0
ETU_0298,MED_C08,1
ETU_0298,MED_C09,0
ETU_0298,MED_C10,0
ETU_0298,MED_C11,1
ETU_0298,MED_C12,0
ETU_0298,MED_C13,2
ETU_0298,MED_C14,0
ETU_0299,PHA_C01,1
ETU_0299,PHA_C02,0
ETU_0299,PHA_C03,0
ETU_0299,PHA_C04,0
ETU_0299,PHA_C05,0
ETU_0299,PHA_C06,0
ETU_0299,PHA_C07,0
ETU_0299,PHA_C08,0
ETU_0299,PHA_C09,0
ETU_0299,PHA_C10,1
ETU_0300,MED_C01,0
ETU_0300,MED_C02,0
ETU_0300,MED_C03,0
ETU_0300,MED_C04,0
ETU_0300,MED_C05,0
ETU_0300,MED_C06,0
ETU_0300,MED_C07,0
ETU_0300,MED_C08,0
ETU_0300,MED_C09,0
ETU_0300,MED_C10,0
ETU_0300,MED_C11,0
ETU_0300,MED_C12,0
ETU_0300,MED_C13,0
ETU_0300,MED_C14,0
ETU_0301,MED_C01,0
ETU_0301,MED_C02,0
ETU_0301,MED_C03,0
ETU_0301,MED_C04,0
ETU_0301,MED_C05,0
ETU_0301,MED_C06,0
ETU_0301,MED_C07,0
ETU_0301,MED_C08,0
ETU_0301,MED_C09,0
ETU_0301,MED_C10,0
ETU_0301,MED_C11,0
ETU_0301,MED_C12,0
ETU_0301,MED_C13,0
ETU_0301,MED_C14,0
ETU_0302,PHA_C01,0
ETU_0302,PHA_C02,0
ETU_0302,PHA_C03,0
ETU_0302,PHA_C04,0
ETU_0302,PHA_C05,0
ETU_0302,PHA_C06,0
ETU_0302,PHA_C07,0
ETU_0302,PHA_C08,0
ETU_0302,PHA_C09,0
ETU_0302,PHA_C10,0
ETU_0303,PHA_C01,0
ETU_0303,PHA_C02,1
ETU_0303,PHA_C03,3
ETU_0303,PHA_C04,0
ETU_0303,PHA_C05,2
ETU_0303,PHA_C06,0
ETU_0303,PHA_C07,1
ETU_0303,PHA_C08,2
ETU_0303,PHA_C09,1
ETU_0303,PHA_C10,0
ETU_0304,PHA_C01,0
ETU_0304,PHA_C02,0
ETU_0304,PHA_C03,0
ETU_0304,PHA_C04,0
ETU_0304,PHA_C05,1
ETU_0304,PHA_C06,1
ETU_0304,PHA_C07,0
ETU_0304,PHA_C08,0
ETU_0304,PHA_C09,0
ETU_0304,PHA_C10,0
ETU_0305,MAI_C01,0
ETU_0305,MAI_C02,2
ETU_0305,MAI_C03,1
ETU_0305,MAI_C04,0
ETU_0305,MAI_C05,0
ETU_0305,MAI_C06,0
ETU_0305,MAI_C07,0
ETU_0305,MAI_C08,0
ETU_0305,MAI_C09,2
ETU_0305,MAI_C10,0
ETU_0305,MAI_C11,0
ETU_0305,MAI_C12,0
ETU_0306,DEN_C01,1
ETU_0306,DEN_C02,0
ETU_0306,DEN_C03,0
ETU_0306,DEN_C04,0
ETU_0306,DEN_C05,0
ETU_0306,DEN_C06,0
ETU_0306,DEN_C07,1
ETU_0306,DEN_C08,0
ETU_0306,DEN_C09,0
ETU_0306,DEN_C10,-1
ETU_0306,DEN_C11,0
ETU_0306,DEN_C12,0
ETU_0307,PHA_C01,0
ETU_0307,PHA_C02,0
ETU_0307,PHA_C03,0
ETU_0307,PHA_C04,0
ETU_0307,PHA_C05,0
ETU_0307,PHA_C06,0
ETU_0307,PHA_C07,0
ETU_0307,PHA_C08,0
ETU_0307,PHA_C09,0
ETU_0307,PHA_C10,0
ETU_0308,MED_C01,0
ETU_0308,MED_C02,0
ETU_0308,MED_C03,0
ETU_0308,MED_C04,0
ETU_0308,MED_C05,0
ETU_0308,MED_C06,0
ETU_0308,MED_C07,0
ETU_0308,MED_C08,0
ETU_0308,MED_C09,0
ETU_0308,MED_C10,1
ETU_0308,MED_C11,0
ETU_0308,MED_C12,1
ETU_0308,MED_C13,0
ETU_0308,MED_C14,0
ETU_0309,MAI_C01,0
ETU_0309,MAI_C02,0
ETU_0309,MAI_C03,0
ETU_0309,MAI_C04,1
ETU_0309,MAI_C05,0
ETU_0309,MAI_C06,0
ETU_0309,MAI_C07,0
ETU_0309,MAI_C08,0
ETU_0309,MAI_C09,0
ETU_0309,MAI_C10,0
ETU_0309,MAI_C11,1
ETU_0309,MAI_C12,1
ETU_0310,MED_C01,0
ETU_0310,MED_C02,0
ETU_0310,MED_C03,1
ETU_0310,MED_C04,0
ETU_0310,MED_C05,0
ETU_0310,MED_C06,2
ETU_0310,MED_C07,2
ETU_0310,MED_C08,0
ETU_0310,MED_C09,0
ETU_0310,MED_C10,0
ETU_0310,MED_C11,0
ETU_0310,MED_C12,0
ETU_0310,MED_C13,1
ETU_0310,MED_C14,0
ETU_0311,MED_C01,0
ETU_0311,MED_C02,1
ETU_0311,MED_C03,0
ETU_0311,MED_C04,0
ETU_0311,MED_C05,0
ETU_0311,MED_C06,2
ETU_0311,MED_C07,0
ETU_0311,MED_C08,0
ETU_0311,MED_C09,0
ETU_0311,MED_C10,0
ETU_0311,MED_C11,0
ETU_0311,MED_C12,0
ETU_0311,MED_C13,1
ETU_0311,MED_C14,0
ETU_0312,MED_C01,2
ETU_0312,MED_C02,0
ETU_0312,MED_C03,0
ETU_0312,MED_C04,0
ETU_0312,MED_C05,0
ETU_0312,MED_C06,0
ETU_0312,MED_C07,1
ETU_0312,MED_C08,0
ETU_0312,MED_C09,0
ETU_0312,MED_C10,0
ETU_0312,MED_C11,0
ETU_0312,MED_C12,1
ETU_0312,MED_C13,0
ETU_0312,MED_C14,0
ETU_0313,MED_C01,0
ETU_0313,MED_C02,0
ETU_0313,MED_C03,0
ETU_0313,MED_C04,0
ETU_0313,MED_C05,0
ETU_0313,MED_C06,0
ETU_0313,MED_C07,0
ETU_0313,MED_C08,0
ETU_0313,MED_C09,0
ETU_0313,MED_C10,0
ETU_0313,MED_C11,0
ETU_0313,MED_C12,0
ETU_0313,MED_C13,2
ETU_0313,MED_C14,1
ETU_0314,DEN_C01,0
ETU_0314,DEN_C02,0
ETU_0314,DEN_C03,0
ETU_0314,DEN_C04,0
ETU_0314,DEN_C05,0
ETU_0314,DEN_C06,0
ETU_0314,DEN_C07,0
ETU_0314,DEN_C08,1
ETU_0314,DEN_C09,0
ETU_0314,DEN_C10,1
ETU_0314,DEN_C11,2
ETU_0314,DEN_C12,0
ETU_0315,MAI_C01,3
ETU_0315,MAI_C02,3
ETU_0315,MAI_C03,2
ETU_0315,MAI_C04,0
ETU_0315,MAI_C05,1
ETU_0315,MAI_C06,0
ETU_0315,MAI_C07,1
ETU_0315,MAI_C08,1
ETU_0315,MAI_C09,0
ETU_0315,MAI_C10,0
ETU_0315,MAI_C11,1
ETU_0315,MAI_C12,0
ETU_0316,PHA_C01,0
ETU_0316,PHA_C02,0
ETU_0316,PHA_C03,0
ETU_0316,PHA_C04,0
ETU_0316,PHA_C05,0
ETU_0316,PHA_C06,0
ETU_0316,PHA_C07,1
ETU_0316,PHA_C08,0
ETU_0316,PHA_C09,0
ETU_0316,PHA_C10,0
ETU_0317,MED_C01,1
ETU_0317,MED_C02,1
ETU_0317,MED_C03,0
ETU_0317,MED_C04,1
ETU_0317,MED_C05,0
ETU_0317,MED_C06,0
ETU_0317,MED_C07,1
ETU_0317,MED_C08,0
ETU_0317,MED_C09,0
ETU_0317,MED_C10,0
ETU_0317,MED_C11,0
ETU_0317,MED_C12,0
ETU_0317,MED_C13,0
ETU_0317,MED_C14,0
ETU_0318,MED_C01,0
ETU_0318,MED_C02,1
ETU_0318,MED_C03,0
ETU_0318,MED_C04,1
ETU_0318,MED_C05,0
ETU_0318,MED_C06,1
ETU_0318,MED_C07,1
ETU_0318,MED_C08,1
ETU_0318,MED_C09,0
ETU_0318,MED_C10,1
ETU_0318,MED_C11,0
ETU_0318,MED_C12,1
ETU_0318,MED_C13,1
ETU_0318,MED_C14,1
ETU_0319,MED_C01,0
ETU_0319,MED_C02,0
ETU_0319,MED_C03,1
ETU_0319,MED_C04,0
ETU_0319,MED_C05,0
ETU_0319,MED_C06,0
ETU_0319,MED_C07,0
ETU_0319,MED_C08,0
ETU_0319,MED_C09,0
ETU_0319,MED_C10,0
ETU_0319,MED_C11,1
ETU_0319,MED_C12,0
ETU_0319,MED_C13,1
ETU_0319,MED_C14,0
ETU_0320,MED_C01,0
ETU_0320,MED_C02,1
ETU_0320,MED_C03,1
ETU_0320,MED_C04,1
ETU_0320,MED_C05,2
ETU_0320,MED_C06,2
ETU_0320,MED_C07,0
ETU_0320,MED_C08,2
ETU_0320,MED_C09,1
ETU_0320,MED_C10,0
ETU_0320,MED_C11,1
ETU_0320,MED_C12,0
ETU_0320,MED_C13,1
ETU_0320,MED_C14,1
ETU_0321,PHA_C01,0
ETU_0321,PHA_C02,0
ETU_0321,PHA_C03,0
ETU_0321,PHA_C04,0
ETU_0321,PHA_C05,0
ETU_0321,PHA_C06,0
ETU_0321,PHA_C07,0
ETU_0321,PHA_C08,0
ETU_0321,PHA_C09,0
ETU_0321,PHA_C10,0
ETU_0322,MAI_C01,0
ETU_0322,MAI_C02,0
ETU_0322,MAI_C03,0
ETU_0322,MAI_C04,0
ETU_0322,MAI_C05,0
ETU_0322,MAI_C06,0
ETU_0322,MAI_C07,0
ETU_0322,MAI_C08,0
ETU_0322,MAI_C09,0
ETU_0322,MAI_C10,0
ETU_0322,MAI_C11,0
ETU_0322,MAI_C12,0
ETU_0323,PHA_C01,0
ETU_0323,PHA_C02,0
ETU_0323,PHA_C03,2
ETU_0323,PHA_C04,0
ETU_0323,PHA_C05,0
ETU_0323,PHA_C06,1
ETU_0323,PHA_C07,0
ETU_0323,PHA_C08,1
ETU_0323,PHA_C09,1
ETU_0323,PHA_C10,1
ETU_0324,MED_C01,1
ETU_0324,MED_C02,0
ETU_0324,MED_C03,1
ETU_0324,MED_C04,0
ETU_0324,MED_C05,1
ETU_0324,MED_C06,0
ETU_0324,MED_C07,0
ETU_0324,MED_C08,0
ETU_0324,MED_C09,0
ETU_0324,MED_C10,1
ETU_0324,MED_C11,0
ETU_0324,MED_C12,1
ETU_0324,MED_C13,0
ETU_0324,MED_C14,0
ETU_0325,DEN_C01,0
ETU_0325,DEN_C02,0
ETU_0325,DEN_C03,0
ETU_0325,DEN_C04,2
ETU_0325,DEN_C05,0
ETU_0325,DEN_C06,0
ETU_0325,DEN_C07,1
ETU_0325,DEN_C08,0
ETU_0325,DEN_C09,0
ETU_0325,DEN_C10,0
ETU_0325,DEN_C11,1
ETU_0325,DEN_C12,0
ETU_0326,MAI_C01,0
ETU_0326,MAI_C02,1
ETU_0326,MAI_C03,1
ETU_0326,MAI_C04,0
ETU_0326,MAI_C05,1
ETU_0326,MAI_C06,1
ETU_0326,MAI_C07,0
ETU_0326,MAI_C08,2
ETU_0326,MAI_C09,0
ETU_0326,MAI_C10,0
ETU_0326,MAI_C11,1
ETU_0326,MAI_C12,0
ETU_0327,PHA_C01,0
ETU_0327,PHA_C02,0
ETU_0327,PHA_C03,0
ETU_0327,PHA_C04,0
ETU_0327,PHA_C05,0
ETU_0327,PHA_C06,0
ETU_0327,PHA_C07,0
ETU_0327,PHA_C08,0
ETU_0327,PHA_C09,0
ETU_0327,PHA_C10,0
ETU_0328,PHA_C01,1
ETU_0328,PHA_C02,0
ETU_0328,PHA_C03,0
ETU_0328,PHA_C04,0
ETU_0328,PHA_C05,0
ETU_0328,PHA_C06,0
ETU_0328,PHA_C07,0
ETU_0328,PHA_C08,1
ETU_0328,PHA_C09,0
ETU_0328,PHA_C10,1
ETU_0329,MED_C01,0
ETU_0329,MED_C02,0
ETU_0329,MED_C03,0
ETU_0329,MED_C04,0
ETU_0329,MED_C05,0
ETU_0329,MED_C06,0
ETU_0329,MED_C07,0
ETU_0329,MED_C08,0
ETU_0329,MED_C09,0
ETU_0329,MED_C10,0
ETU_0329,MED_C11,0
ETU_0329,MED_C12,0
ETU_0329,MED_C13,0
ETU_0329,MED_C14,0
ETU_0330,MED_C01,0
ETU_0330,MED_C02,0
ETU_0330,MED_C03,0
ETU_0330,MED_C04,0
ETU_0330,MED_C05,0
ETU_0330,MED_C06,0
ETU_0330,MED_C07,0
ETU_0330,MED_C08,0
ETU_0330,MED_C09,0
ETU_0330,MED_C10,0
ETU_0330,MED_C11,0
ETU_0330,MED_C12,0
ETU_0330,MED_C13,0
ETU_0330,MED_C14,0
ETU_0331,MED_C01,2
ETU_0331,MED_C02,0
ETU_0331,MED_C03,1
ETU_0331,MED_C04,0
ETU_0331,MED_C05,0
ETU_0331,MED_C06,2
ETU_0331,MED_C07,2
ETU_0331,MED_C08,0
ETU_0331,MED_C09,0
ETU_0331,MED_C10,1
ETU_0331,MED_C11,1
ETU_0331,MED_C12,1
ETU_0331,MED_C13,2
ETU_0331,MED_C14,0
ETU_0332,MAI_C01,0
ETU_0332,MAI_C02,2
ETU_0332,MAI_C03,0
ETU_0332,MAI_C04,2
ETU_0332,MAI_C05,0
ETU_0332,MAI_C06,0
ETU_0332,MAI_C07,0
ETU_0332,MAI_C08,0
ETU_0332,MAI_C09,0
ETU_0332,MAI_C10,0
ETU_0332,MAI_C11,1
ETU_0332,MAI_C12,2
ETU_0333,MED_C01,1
ETU_0333,MED_C02,0
ETU_0333,MED_C03,0
ETU_0333,MED_C04,0
ETU_0333,MED_C05,1
ETU_0333,MED_C06,0
ETU_0333,MED_C07,2
ETU_0333,MED_C08,1
ETU_0333,MED_C09,0
ETU_0333,MED_C10,1
ETU_0333,MED_C11,0
ETU_0333,MED_C12,0
ETU_0333,MED_C13,2
ETU_0333,MED_C14,0
ETU_0334,MED_C01,1
ETU_0334,MED_C02,0
ETU_0334,MED_C03,2
ETU_0334,MED_C04,2
ETU_0334,MED_C05,1
ETU_0334,MED_C06,0
ETU_0334,MED_C07,1
ETU_0334,MED_C08,1
ETU_0334,MED_C09,0
ETU_0334,MED_C10,1
ETU_0334,MED_C11,1
ETU_0334,MED_C12,0
ETU_0334,MED_C13,0
ETU_0334,MED_C14,0
ETU_0335,MED_C01,0
ETU_0335,MED_C02,-1
ETU_0335,MED_C03,0
ETU_0335,MED_C04,0
ETU_0335,MED_C05,1
ETU_0335,MED_C06,0
ETU_0335,MED_C07,1
ETU_0335,MED_C08,1
ETU_0335,MED_C09,2
ETU_0335,MED_C10,0
ETU_0335,MED_C11,0
ETU_0335,MED_C12,1
ETU_0335,MED_C13,1
ETU_0335,MED_C14,2
ETU_0336,MED_C01,0
ETU_0336,MED_C02,0
ETU_0336,MED_C03,0
ETU_0336,MED_C04,0
ETU_0336,MED_C05,1
ETU_0336,MED_C06,0
ETU_0336,MED_C07,0
ETU_0336,MED_C08,0
ETU_0336,MED_C09,0
ETU_0336,MED_C10,0
ETU_0336,MED_C11,0
ETU_0336,MED_C12,0
ETU_0336,MED_C13,2
ETU_0336,MED_C14,1
ETU_0337,DEN_C01,0
ETU_0337,DEN_C02,0
ETU_0337,DEN_C03,0
ETU_0337,DEN_C04,0
ETU_0337,DEN_C05,0
ETU_0337,DEN_C06,0
ETU_0337,DEN_C07,1
ETU_0337,DEN_C08,-1
ETU_0337,DEN_C09,0
ETU_0337,DEN_C10,0
ETU_0337,DEN_C11,0
ETU_0337,DEN_C12,0
ETU_0338,MAI_C01,0
ETU_0338,MAI_C02,2
ETU_0338,MAI_C03,0
ETU_0338,MAI_C04,0
ETU_0338,MAI_C05,0
ETU_0338,MAI_C06,0
ETU_0338,MAI_C07,1
ETU_0338,MAI_C08,0
ETU_0338,MAI_C09,0
ETU_0338,MAI_C10,0
ETU_0338,MAI_C11,2
ETU_0338,MAI_C12,0
ETU_0339,MED_C01,2
ETU_0339,MED_C02,0
ETU_0339,MED_C03,0
ETU_0339,MED_C04,2
ETU_0339,MED_C05,0
ETU_0339,MED_C06,2
ETU_0339,MED_C07,1
ETU_0339,MED_C08,1
ETU_0339,MED_C09,0
ETU_0339,MED_C10,0
ETU_0339,MED_C11,1
ETU_0339,MED_C12,0
ETU_0339,MED_C13,1
ETU_0339,MED_C14,1
ETU_0340,MED_C01,1
ETU_0340,MED_C02,0
ETU_0340,MED_C03,0
ETU_0340,MED_C04,0
ETU_0340,MED_C05,0
ETU_0340,MED_C06,0
ETU_0340,MED_C07,1
ETU_0340,MED_C08,0
ETU_0340,MED_C09,0
ETU_0340,MED_C10,2
ETU_0340,MED_C11,0
ETU_0340,MED_C12,0
ETU_0340,MED_C13,1
ETU_0340,MED_C14,0
ETU_0341,MED_C01,2
ETU_0341,MED_C02,0
ETU_0341,MED_C03,0
ETU_0341,MED_C04,0
ETU_0341,MED_C05,2
ETU_0341,MED_C06,0
ETU_0341,MED_C07,2
ETU_0341,MED_C08,1
ETU_0341,MED_C09,0
ETU_0341,MED_C10,0
ETU_0341,MED_C11,2
ETU_0341,MED_C12,0
ETU_0341,MED_C13,0
ETU_0341,MED_C14,1
ETU_0342,MED_C01,0
ETU_0342,MED_C02,0
ETU_0342,MED_C03,0
ETU_0342,MED_C04,0
ETU_0342,MED_C05,0
ETU_0342,MED_C06,0
ETU_0342,MED_C07,0
ETU_0342,MED_C08,0
ETU_0342,MED_C09,0
ETU_0342,MED_C10,0
ETU_0342,MED_C11,0
ETU_0342,MED_C12,0
ETU_0342,MED_C13,0
ETU_0342,MED_C14,0
ETU_0343,MED_C01,1
ETU_0343,MED_C02,0
ETU_0343,MED_C03,0
ETU_0343,MED_C04,0
ETU_0343,MED_C05,0
ETU_0343,MED_C06,0
ETU_0343,MED_C07,0
ETU_0343,MED_C08,1
ETU_0343,MED_C09,1
ETU_0343,MED_C10,0
ETU_0343,MED_C11,1
ETU_0343,MED_C12,1
ETU_0343,MED_C13,0
ETU_0343,MED_C14,1
ETU_0344,MED_C01,0
ETU_0344,MED_C02,0
ETU_0344,MED_C03,1
ETU_0344,MED_C04,1
ETU_0344,MED_C05,1
ETU_0344,MED_C06,0
ETU_0344,MED_C07,1
ETU_0344,MED_C08,0
ETU_0344,MED_C09,0
ETU_0344,MED_C10,0
ETU_0344,MED_C11,2
ETU_0344,MED_C12,0
ETU_0344,MED_C13,0
ETU_0344,MED_C14,-1
ETU_0345,MED_C01,0
ETU_0345,MED_C02,0
ETU_0345,MED_C03,0
ETU_0345,MED_C04,0
ETU_0345,MED_C05,1
ETU_0345,MED_C06,2
ETU_0345,MED_C07,0
ETU_0345,MED_C08,0
ETU_0345,MED_C09,1
ETU_0345,MED_C10,1
ETU_0345,MED_C11,0
ETU_0345,MED_C12,0
ETU_0345,MED_C13,1
ETU_0345,MED_C14,0
ETU_0346,PHA_C01,0
ETU_0346,PHA_C02,0
ETU_0346,PHA_C03,0
ETU_0346,PHA_C04,0
ETU_0346,PHA_C05,0
ETU_0346,PHA_C06,0
ETU_0346,PHA_C07,0
ETU_0346,PHA_C08,0
ETU_0346,PHA_C09,0
ETU_0346,PHA_C10,0
ETU_0347,PHA_C01,1
ETU_0347,PHA_C02,0
ETU_0347,PHA_C03,0
ETU_0347,PHA_C04,1
ETU_0347,PHA_C05,0
ETU_0347,PHA_C06,3
ETU_0347,PHA_C07,0
ETU_0347,PHA_C08,0
ETU_0347,PHA_C09,0
ETU_0347,PHA_C10,1
ETU_0348,MED_C01,0
ETU_0348,MED_C02,0
ETU_0348,MED_C03,0
ETU_0348,MED_C04,0
ETU_0348,MED_C05,1
ETU_0348,MED_C06,0
ETU_0348,MED_C07,0
ETU_0348,MED_C08,0
ETU_0348,MED_C09,0
ETU_0348,MED_C10,0
ETU_0348,MED_C11,0
ETU_0348,MED_C12,1
ETU_0348,MED_C13,-1
ETU_0348,MED_C14,1
ETU_0349,MED_C01,0
ETU_0349,MED_C02,1
ETU_0349,MED_C03,1
ETU_0349,MED_C04,2
ETU_0349,MED_C05,1
ETU_0349,MED_C06,0
ETU_0349,MED_C07,0
ETU_0349,MED_C08,0
ETU_0349,MED_C09,1
ETU_0349,MED_C10,0
ETU_0349,MED_C11,0
ETU_0349,MED_C12,0
ETU_0349,MED_C13,0
ETU_0349,MED_C14,1
ETU_0350,PHA_C01,0
ETU_0350,PHA_C02,0
ETU_0350,PHA_C03,0
ETU_0350,PHA_C04,0
ETU_0350,PHA_C05,0
ETU_0350,PHA_C06,0
ETU_0350,PHA_C07,1
ETU_0350,PHA_C08,0
ETU_0350,PHA_C09,0
ETU_0350,PHA_C10,1
ETU_0351,PHA_C01,2
ETU_0351,PHA_C02,0
ETU_0351,PHA_C03,1
ETU_0351,PHA_C04,2
ETU_0351,PHA_C05,0
ETU_0351,PHA_C06,0
ETU_0351,PHA_C07,1
ETU_0351,PHA_C08,1
ETU_0351,PHA_C09,1
ETU_0351,PHA_C10,1
ETU_0352,DEN_C01,1
ETU_0352,DEN_C02,0
ETU_0352,DEN_C03,0
ETU_0352,DEN_C04,0
ETU_0352,DEN_C05,0
ETU_0352,DEN_C06,1
ETU_0352,DEN_C07,0
ETU_0352,DEN_C08,0
ETU_0352,DEN_C09,0
ETU_0352,DEN_C10,0
ETU_0352,DEN_C11,0
ETU_0352,DEN_C12,0
ETU_0353,PHA_C01,0
ETU_0353,PHA_C02,0
ETU_0353,PHA_C03,0
ETU_0353,PHA_C04,0
ETU_0353,PHA_C05,1
ETU_0353,PHA_C06,0
ETU_0353,PHA_C07,0
ETU_0353,PHA_C08,1
ETU_0353,PHA_C09,0
ETU_0353,PHA_C10,1
ETU_0354,MED_C01,0
ETU_0354,MED_C02,0
ETU_0354,MED_C03,0
ETU_0354,MED_C04,0
ETU_0354,MED_C05,0
ETU_0354,MED_C06,0
ETU_0354,MED_C07,0
ETU_0354,MED_C08,0
ETU_0354,MED_C09,0
ETU_0354,MED_C10,0
ETU_0354,MED_C11,0
ETU_0354,MED_C12,0
ETU_0354,MED_C13,0
ETU_0354,MED_C14,0
ETU_0355,MED_C01,0
ETU_0355,MED_C02,0
ETU_0355,MED_C03,0
ETU_0355,MED_C04,0
ETU_0355,MED_C05,0
ETU_0355,MED_C06,0
ETU_0355,MED_C07,0
ETU_0355,MED_C08,0
ETU_0355,MED_C09,0
ETU_0355,MED_C10,0
ETU_0355,MED_C11,0
ETU_0355,MED_C12,0
ETU_0355,MED_C13,0
ETU_0355,MED_C14,0
ETU_0356,PHA_C01,1
ETU_0356,PHA_C02,1
ETU_0356,PHA_C03,2
ETU_0356,PHA_C04,0
ETU_0356,PHA_C05,1
ETU_0356,PHA_C06,1
ETU_0356,PHA_C07,1
ETU_0356,PHA_C08,2
ETU_0356,PHA_C09,1
ETU_0356,PHA_C10,0
ETU_0357,MED_C01,1
ETU_0357,MED_C02,1
ETU_0357,MED_C03,2
ETU_0357,MED_C04,0
ETU_0357,MED_C05,1
ETU_0357,MED_C06,0
ETU_0357,MED_C07,1
ETU_0357,MED_C08,1
ETU_0357,MED_C09,1
ETU_0357,MED_C10,1
ETU_0357,MED_C11,0
ETU_0357,MED_C12,3
ETU_0357,MED_C13,1
ETU_0357,MED_C14,0
ETU_0358,PHA_C01,0
ETU_0358,PHA_C02,0
ETU_0358,PHA_C03,0
ETU_0358,PHA_C04,0
ETU_0358,PHA_C05,0
ETU_0358,PHA_C06,0
ETU_0358,PHA_C07,0
ETU_0358,PHA_C08,0
ETU_0358,PHA_C09,0
ETU_0358,PHA_C10,0
ETU_0359,DEN_C01,1
ETU_0359,DEN_C02,0
ETU_0359,DEN_C03,1
ETU_0359,DEN_C04,1
ETU_0359,DEN_C05,1
ETU_0359,DEN_C06,2
ETU_0359,DEN_C07,0
ETU_0359,DEN_C08,1
ETU_0359,DEN_C09,3
ETU_0359,DEN_C10,-1
ETU_0359,DEN_C11,1
ETU_0359,DEN_C12,0
ETU_0360,PHA_C01,0
ETU_0360,PHA_C02,0
ETU_0360,PHA_C03,1
ETU_0360,PHA_C04,0
ETU_0360,PHA_C05,0
ETU_0360,PHA_C06,1
ETU_0360,PHA_C07,2
ETU_0360,PHA_C08,0
ETU_0360,PHA_C09,0
ETU_0360,PHA_C10,0
ETU_0361,MED_C01,0
ETU_0361,MED_C02,0
ETU_0361,MED_C03,1
ETU_0361,MED_C04,1
ETU_0361,MED_C05,0
ETU_0361,MED_C06,0
ETU_0361,MED_C07,0
ETU_0361,MED_C08,0
ETU_0361,MED_C09,0
ETU_0361,MED_C10,0
ETU_0361,MED_C11,0
ETU_0361,MED_C12,0
ETU_0361,MED_C13,0
ETU_0361,MED_C14,0
